date,nav,cash,dividend_receivables,holdings_value,gross_exposure,positions,stale_positions,benchmark_nav,cumulative_fees,cumulative_notional,cumulative_dividends,cumulative_cash_interest,cumulative_delist_writeoff,benchmark_matched_nav
2020-05-07,917404.9813931859,647807.4636842541,0,269597.5177089319,0.29386969024248893,8,0,725302.2119589826,7450.832766000288,8717884.783127338,0.0,0.0,0.0,838617.08201384
2020-05-08,917230.7475279907,647807.4636842541,0,269423.28384373663,0.293735556259811,8,0,730759.6904187266,7450.832766000288,8717884.783127338,0.0,0.0,0.0,840471.4312423309
2020-05-11,914829.3027800494,647807.4636842541,0,267021.83909579524,0.29188159833134986,8,0,723683.8614586205,7450.832766000288,8717884.783127338,0.0,0.0,0.0,838080.9671774246
2020-05-12,913688.5130401424,647807.4636842541,0,265881.0493558882,0.2909974740420173,8,0,729490.0693936151,7450.832766000288,8717884.783127338,0.0,0.0,0.0,840043.587949005
2020-05-13,915467.5364116896,647807.4636842541,0,267660.07272743556,0.2923752750169261,8,0,743517.0765774017,7450.832766000288,8717884.783127338,0.0,0.0,0.0,844744.0080583652
2020-05-14,915410.1346339189,647807.4636842541,0,267602.6709496648,0.292330902646912,8,0,748841.9279157615,7450.832766000288,8717884.783127338,0.0,0.0,0.0,846512.8226129481
2020-05-15,915133.6365329119,647807.4636842541,0,267326.1728486578,0.2921170877965468,8,0,750687.849248289,7450.832766000288,8717884.783127338,0.0,0.0,0.0,847122.8246771825
2020-05-18,914989.566575002,647807.4636842541,0,267182.10289074795,0.29200562787930645,8,0,751864.2674513828,7450.832766000288,8717884.783127338,0.0,0.0,0.0,847510.62279358
2020-05-19,918622.4051032958,647807.4636842541,0,270814.9414190417,0.2948055043231713,8,0,764192.7839889256,7450.832766000288,8717884.783127338,0.0,0.0,0.0,851568.5826728793
2020-05-20,917576.0472196008,647807.4636842541,0,269768.5835353466,0.2940013357506309,8,0,757978.8319377289,7450.832766000288,8717884.783127338,0.0,0.0,0.0,849527.2199320463
2020-05-21,915971.3882116617,647807.4636842541,0,268163.9245274077,0.2927645207902942,8,0,757357.6037218113,7450.832766000288,8717884.783127338,0.0,0.0,0.0,849322.5185861862
2020-05-22,917108.8054225696,647807.4636842541,0,269301.3417383155,0.29364164878368104,8,0,760637.8869388786,7450.832766000288,8717884.783127338,0.0,0.0,0.0,850399.4832047937
2020-05-25,917272.9698984729,647807.4636842541,0,269465.5062142188,0.29376806583981674,8,0,765886.0632118764,7450.832766000288,8717884.783127338,0.0,0.0,0.0,852122.4269644414
2020-05-26,917296.9068559406,647807.4636842541,0,269489.44317168643,0.29378649503503573,8,0,763014.8280558445,7450.832766000288,8717884.783127338,0.0,0.0,0.0,851183.9768843596
2020-05-27,915299.0719341987,647807.4636842541,0,267491.60824994463,0.29224503383870437,8,0,765265.9018380865,7450.832766000288,8717884.783127338,0.0,0.0,0.0,851921.7316432617
2020-05-28,915781.7843416724,647807.4636842541,0,267974.3206574184,0.2926180944405407,8,0,763491.555388852,7450.832766000288,8717884.783127338,0.0,0.0,0.0,851344.4697417233
2020-05-29,916073.3227362658,647807.4636842541,0,268265.8590520118,0.2928432172336543,8,0,764457.4025046093,7450.832766000288,8717884.783127338,0.0,0.0,0.0,851659.6149051926
2020-06-01,916830.5658736045,645863.5238350957,0,270967.04203850887,0.29554756584747716,12,0,763686.5885075867,7750.80856170086,9097402.381609896,0.0,0.0,0.0,851408.1383369702
2020-06-02,914967.2610494082,645863.5238350957,0,269103.7372143125,0.2941129684855258,12,0,756016.4516875596,7750.80856170086,9097402.381609896,0.0,0.0,0.0,848880.8596719004
2020-06-03,913301.66031049,645863.5238350957,0,267438.1364753943,0.2928256326441746,12,0,756008.8747281464,7750.80856170086,9097402.381609896,0.0,0.0,0.0,848878.3574568586
2020-06-04,916301.6087979244,645863.5238350957,0,270438.0849628286,0.2951409037877935,12,0,762137.875935973,7750.80856170086,9097402.381609896,0.0,0.0,0.0,850893.5537920453
2020-06-05,915577.9508694666,645863.5238350957,0,269714.427034371,0.2945837946165482,12,0,755669.6533727421,7750.80856170086,9097402.381609896,0.0,0.0,0.0,848762.1975456
2020-06-08,914999.272957764,645863.5238350957,0,269135.7491226683,0.2941376644515558,12,0,754167.4974561903,7750.80856170086,9097402.381609896,0.0,0.0,0.0,848265.1729146853
2020-06-09,917583.3186140086,645863.5238350957,0,271719.79477891285,0.2961254735857014,12,0,758829.7994381257,7750.80856170086,9097402.381609896,0.0,0.0,0.0,849807.6363029872
2020-06-10,918244.0306323367,645863.5238350957,0,272380.50679724105,0.2966319384724666,12,0,751693.5466386252,7750.80856170086,9097402.381609896,0.0,0.0,0.0,847441.0505452652
2020-06-11,919619.9290231752,645863.5238350957,0,273756.40518807946,0.2976842895073673,12,0,753065.6948580174,7750.80856170086,9097402.381609896,0.0,0.0,0.0,847899.9183758528
2020-06-12,918140.3849660164,645863.5238350957,0,272276.8611309207,0.29655253770478535,12,0,746049.0135022321,7750.80856170086,9097402.381609896,0.0,0.0,0.0,845548.1237211587
2020-06-15,920805.3116809679,645863.5238350957,0,274941.7878458722,0.2985884033878505,12,0,753842.1336718452,7750.80856170086,9097402.381609896,0.0,0.0,0.0,848167.4161501604
2020-06-16,924289.1686946205,645863.5238350957,0,278425.6448595248,0.30123218392004647,12,0,769836.6632800137,7750.80856170086,9097402.381609896,0.0,0.0,0.0,853540.771790124
2020-06-17,928133.2907775247,645863.5238350957,0,282269.766942429,0.3041263251164747,12,0,784117.3296301956,7750.80856170086,9097402.381609896,0.0,0.0,0.0,858310.3011199043
2020-06-18,926833.7812829078,645863.5238350957,0,280970.25744781207,0.3031506437528612,12,0,782712.9595709615,7750.80856170086,9097402.381609896,0.0,0.0,0.0,857842.7825684509
2020-06-19,928278.3986834115,645863.5238350957,0,282414.8748483159,0.304235103659493,12,0,788086.4802548339,7750.80856170086,9097402.381609896,0.0,0.0,0.0,859628.1293986889
2020-06-22,929288.671829347,645863.5238350957,0,283425.1479942513,0.3049915021952393,12,0,789087.1806869411,7750.80856170086,9097402.381609896,0.0,0.0,0.0,859960.2150808558
2020-06-23,931238.4806746591,645863.5238350957,0,285374.9568395635,0.30644669734096086,12,0,789954.827126448,7750.80856170086,9097402.381609896,0.0,0.0,0.0,860248.6075395333
2020-06-24,933691.1448565638,645863.5238350957,0,287827.6210214681,0.3082685560498541,12,0,801179.9484024837,7750.80856170086,9097402.381609896,0.0,0.0,0.0,863994.6069792039
2020-06-25,930317.739127669,645863.5238350957,0,284454.2152925734,0.30576028310424086,12,0,791866.613502934,7750.80856170086,9097402.381609896,0.0,0.0,0.0,860898.5039201739
2020-06-26,931731.9315951802,645863.5238350957,0,285868.40776008455,0.30681400740517817,12,0,799567.2243379742,7750.80856170086,9097402.381609896,0.0,0.0,0.0,863458.304707132
2020-06-29,931337.7421735781,645863.5238350957,0,285474.2183384824,0.3065206158962654,12,0,799358.7372200317,7750.80856170086,9097402.381609896,0.0,0.0,0.0,863389.2265414674
2020-06-30,932054.0010413693,645863.5238350957,0,286190.4772062735,0.30705353647590955,12,0,809702.335704901,7750.80856170086,9097402.381609896,0.0,0.0,0.0,866813.7192219578
2020-07-01,931732.0412537124,58085.08435219309,0,873646.9569015193,0.9376590245044751,20,0,811213.9209813139,7954.112907650424,9737689.160849564,0.0,0.0,0.0,867310.5942162776
2020-07-02,923940.8942937624,58085.08435219309,0,865855.8099415693,0.9371333331916304,20,0,806462.7793892137,7954.112907650424,9737689.160849564,0.0,0.0,0.0,862547.5768204888
2020-07-03,928282.9917841014,58085.08435219309,0,870197.9074319083,0.9374273956689035,20,0,808622.3596322857,7954.112907650424,9737689.160849564,0.0,0.0,0.0,864712.1359928825
2020-07-06,929592.627686779,58085.08435219309,0,871507.543334586,0.9375155496911228,20,0,814142.7449363114,7954.112907650424,9737689.160849564,0.0,0.0,0.0,870246.0555339118
2020-07-07,931199.688374515,58085.08435219309,0,873114.604022322,0.9376233851048799,20,0,814551.4438015871,7954.112907650424,9737689.160849564,0.0,0.0,0.0,870655.6210825269
2020-07-08,930511.7120640659,58085.08435219309,0,872426.6277118728,0.93757726678867,20,0,818284.3812411317,7954.112907650424,9737689.160849564,0.0,0.0,0.0,874396.7875454531
2020-07-09,928615.0382493358,58085.08435219309,0,870529.9538971428,0.9374497698619038,20,0,814598.0927942131,7954.112907650424,9737689.160849564,0.0,0.0,0.0,870703.6058422035
2020-07-10,919783.3287513814,58085.08435219309,0,861698.2443991883,0.9368491659540684,20,0,799246.8916309774,7954.112907650424,9737689.160849564,0.0,0.0,0.0,855321.4458711261
2020-07-13,926597.1142028519,58085.08435219309,0,868512.0298506588,0.9373135492633565,20,0,805892.3002655521,7954.112907650424,9737689.160849564,0.0,0.0,0.0,861983.9849812016
2020-07-14,930506.1332565185,58085.08435219309,0,872421.0489043255,0.937576892535989,20,0,811125.3047911109,7954.112907650424,9737689.160849564,0.0,0.0,0.0,867230.3462833428
2020-07-15,934417.4698533311,58085.08435219309,0,876332.385501138,0.9378381866497956,20,0,812353.958096033,7954.112907650424,9737689.160849564,0.0,0.0,0.0,868461.9833888533
2020-07-16,933340.600035614,58085.08435219309,0,875255.5156834209,0.9377664655861143,20,0,813000.6013586817,7954.112907650424,9737689.160849564,0.0,0.0,0.0,869110.3164678082
2020-07-17,939497.946178852,58085.08435219309,0,881412.861826659,0.9381743359967544,20,0,820766.3780397403,7954.112907650424,9737689.160849564,0.0,0.0,0.0,876895.4064045453
2020-07-20,935831.7422987751,58085.08435219309,0,877746.6579465821,0.937932128472675,20,0,817543.8582934951,7954.112907650424,9737689.160849564,0.0,0.0,0.0,873665.370327203
2020-07-21,931229.7621270758,58085.08435219309,0,873144.6777748828,0.9376253995367184,20,0,812507.9867752327,7954.112907650424,9737689.160849564,0.0,0.0,0.0,868617.8263030295
2020-07-22,933112.7182049924,58085.08435219309,0,875027.6338527993,0.9377512671095835,20,0,811276.3881112603,7954.112907650424,9737689.160849564,0.0,0.0,0.0,867383.3019204459
2020-07-23,940276.2199280934,58085.08435219309,0,882191.1355759003,0.9382255095671408,20,0,820152.8045452784,7954.112907650424,9737689.160849564,0.0,0.0,0.0,876282.8417184459
2020-07-24,926795.7456776769,58085.08435219309,0,868710.6613254838,0.9373269842647789,20,0,810123.4583481973,7954.112907650424,9737689.160849564,0.0,0.0,0.0,866229.061356948
2020-07-27,932473.1111550814,58085.08435219309,0,874388.0268028884,0.937708569118694,20,0,819007.4036676373,7954.112907650424,9737689.160849564,0.0,0.0,0.0,875132.9257826266
2020-07-28,930844.4099558975,58085.08435219309,0,872759.3256037044,0.9375995776190512,20,0,814455.5457783132,7954.112907650424,9737689.160849564,0.0,0.0,0.0,870572.1074283137
2020-07-29,923044.24703653,58085.08435219309,0,864959.162684337,0.9370722643701236,20,0,806571.9905550644,7954.112907650424,9737689.160849564,0.0,0.0,0.0,862671.2016830796
2020-07-30,934769.4843681502,58085.08435219309,0,876684.4000159572,0.9378615954804567,20,0,815917.8803218087,7954.112907650424,9737689.160849564,0.0,0.0,0.0,872038.1020757873
2020-07-31,934577.829172608,58085.08435219309,0,876492.7448204149,0.9378488526700699,20,0,815353.4516112553,7954.112907650424,9737689.160849564,0.0,0.0,0.0,871472.3360565581
2020-08-03,929272.5069707212,57366.2200631682,0,871906.286907553,0.938267602201885,20,0,806012.775523722,8375.218134084675,10211032.520380476,0.0,0.0,0.0,862109.2534517399
2020-08-04,929475.9898275784,57366.2200631682,0,872109.7697644102,0.9382811167894612,20,0,803559.3086825734,8375.218134084675,10211032.520380476,0.0,0.0,0.0,859647.0309577
2020-08-05,932410.8012600456,57366.2200631682,0,875044.5811968774,0.938475380180448,20,0,810466.8723628179,8375.218134084675,10211032.520380476,0.0,0.0,0.0,866580.652047198
2020-08-06,936653.3020174346,57366.2200631682,0,879287.0819542664,0.9387540513233568,20,0,819356.384395615,8375.218134084675,10211032.520380476,0.0,0.0,0.0,875500.85070713
2020-08-07,934239.1593816715,57366.2200631682,0,876872.9393185033,0.9385957872916222,20,0,816359.8470994864,8375.218134084675,10211032.520380476,0.0,0.0,0.0,872495.0841914082
2020-08-10,938277.8812178232,57366.2200631682,0,880911.661154655,0.9388600954882251,20,0,819498.1442422968,8375.218134084675,10211032.520380476,0.0,0.0,0.0,875643.2240292395
2020-08-11,937060.908872982,57366.2200631682,0,879694.6888098138,0.9387806923541785,20,0,824930.2979011933,8375.218134084675,10211032.520380476,0.0,0.0,0.0,881092.667398623
2020-08-12,937499.8742369704,57366.2200631682,0,880133.6541738022,0.9388093570573985,20,0,820305.8486948626,8375.218134084675,10211032.520380476,0.0,0.0,0.0,876455.7592298541
2020-08-13,940994.332985231,57366.2200631682,0,883628.1129220627,0.9390365934711016,20,0,823079.3253271544,8375.218134084675,10211032.520380476,0.0,0.0,0.0,879237.7527350517
2020-08-14,939557.3243888234,57366.2200631682,0,882191.1043256551,0.9389433528172594,20,0,822991.3418354403,8375.218134084675,10211032.520380476,0.0,0.0,0.0,879149.4959009284
2020-08-17,934712.2861716289,57366.2200631682,0,877346.0661084607,0.9386268684900598,20,0,819178.0509717482,8375.218134084675,10211032.520380476,0.0,0.0,0.0,875324.7129945342
2020-08-18,931539.9446333399,57366.2200631682,0,874173.7245701717,0.9384178634596846,20,0,815704.4773520454,8375.218134084675,10211032.520380476,0.0,0.0,0.0,871840.8555773929
2020-08-19,932585.7502003363,57366.2200631682,0,875219.5301371681,0.9384869219255764,20,0,816343.6774142581,8375.218134084675,10211032.520380476,0.0,0.0,0.0,872481.9728026778
2020-08-20,936066.2316182901,57366.2200631682,0,878700.0115551219,0.9387156398495518,20,0,816710.0378075376,8375.218134084675,10211032.520380476,0.0,0.0,0.0,872849.4413482094
2020-08-21,935081.4007129353,57366.2200631682,0,877715.180649767,0.9386510949534121,20,0,812710.299933199,8375.218134084675,10211032.520380476,0.0,0.0,0.0,868836.7382332806
2020-08-24,926777.0573211679,57366.2200631682,0,869410.8372579997,0.938101380898461,20,0,809746.4754679436,8375.218134084675,10211032.520380476,0.0,0.0,0.0,865862.6141590815
2020-08-25,930568.7879111668,57366.2200631682,0,873202.5678479986,0.9383535953403969,20,0,818048.1848639175,8375.218134084675,10211032.520380476,0.0,0.0,0.0,874190.1636778206
2020-08-26,928769.2669927861,57366.2200631682,0,871403.0469296179,0.9382341534093701,20,0,819771.5343458594,8375.218134084675,10211032.520380476,0.0,0.0,0.0,875918.2558799563
2020-08-27,930218.978452651,57366.2200631682,0,872852.7583894827,0.9383304131693888,20,0,826476.5416381914,8375.218134084675,10211032.520380476,0.0,0.0,0.0,882639.9885579792
2020-08-28,937944.1920518304,57366.2200631682,0,880577.9719886621,0.9388383439555451,20,0,835614.961126112,8375.218134084675,10211032.520380476,0.0,0.0,0.0,891797.5523176808
2020-08-31,942243.8131883339,57366.2200631682,0,884877.5931251657,0.9391174351476459,20,0,840206.3483855361,8375.218134084675,10211032.520380476,0.0,0.0,0.0,896397.9440298253
2020-09-01,952405.4733842148,56822.727694730725,0,895582.745689484,0.940337672049678,20,0,857709.5233821257,8550.075400745449,10361983.74061757,0.0,0.0,0.0,913934.7958156703
2020-09-02,947338.3267674034,56822.727694730725,0,890515.5990726727,0.9400185487178307,20,0,851515.5442244716,8550.075400745449,10361983.74061757,0.0,0.0,0.0,907728.5559729426
2020-09-03,951348.7170486897,56822.727694730725,0,894525.989353959,0.9402713992498898,20,0,857887.9026683469,8550.075400745449,10361983.74061757,0.0,0.0,0.0,914114.1313793529
2020-09-04,955011.8913535383,56822.727694730725,0,898189.1636588075,0.9405005024448482,20,0,855589.0213674589,8550.075400745449,10361983.74061757,0.0,0.0,0.0,911810.8889469124
2020-09-07,969513.414657144,56822.727694730725,0,912690.6869624133,0.9413904677999475,20,0,870155.7294473579,8550.075400745449,10361983.74061757,0.0,0.0,0.0,926411.1297913211
2020-09-08,974861.6513440224,56822.727694730725,0,918038.9236492916,0.9417120084512604,20,0,883734.0386264094,8550.075400745449,10361983.74061757,0.0,0.0,0.0,940020.0061919717
2020-09-09,966133.4895362597,56822.727694730725,0,909310.7618415289,0.9411854279867625,20,0,868483.211855981,8550.075400745449,10361983.74061757,0.0,0.0,0.0,924743.3955347004
2020-09-10,963500.7969216164,56822.727694730725,0,906678.0692268857,0.9410247216439475,20,0,861098.1207069955,8550.075400745449,10361983.74061757,0.0,0.0,0.0,917342.3876832718
2020-09-11,970197.8375929161,56822.727694730725,0,913375.1098981854,0.9414318137054302,20,0,866417.8305024103,8550.075400745449,10361983.74061757,0.0,0.0,0.0,922675.3411466918
2020-09-14,974064.844817648,56822.727694730725,0,917242.1171229172,0.9416643275886131,20,0,872756.0519904477,8550.075400745449,10361983.74061757,0.0,0.0,0.0,929029.7889186785
2020-09-15,978721.459905771,56822.727694730725,0,921898.7322110402,0.9419418802769467,20,0,878718.9940057076,8550.075400745449,10361983.74061757,0.0,0.0,0.0,935006.9295689147
2020-09-16,979287.7561492892,56822.727694730725,0,922465.0284545585,0.9419754537540973,20,0,878316.8190981246,8550.075400745449,10361983.74061757,0.0,0.0,0.0,934603.8378343562
2020-09-17,979266.9833055983,56822.727694730725,0,922444.2556108675,0.9419742228999483,20,0,882080.6200358422,8550.075400745449,10361983.74061757,0.0,0.0,0.0,938376.4537530062
2020-09-18,983017.8401774811,56822.727694730725,0,926195.1124827503,0.9421956292426275,20,0,887439.7668318485,8550.075400745449,10361983.74061757,0.0,0.0,0.0,943746.8149104668
2020-09-21,979197.3007860131,56822.727694730725,0,922374.5730912824,0.9419700936173757,20,0,886977.6717879155,8550.075400745449,10361983.74061757,0.0,0.0,0.0,943283.8063624982
2020-09-22,985568.4270661103,56822.727694730725,0,928745.6993713796,0.9423452231887303,20,0,895377.598420282,8550.075400745449,10361983.74061757,0.0,0.0,0.0,951698.5773135553
2020-09-23,978586.3506724939,56822.727694730725,0,921763.6229777632,0.9419338644405968,20,0,877511.4921621685,8550.075400745449,10361983.74061757,0.0,0.0,0.0,933803.5180240164
2020-09-24,982916.4268005986,56822.727694730725,0,926093.6991058679,0.9421896652193623,20,0,882690.1150381616,8550.075400745449,10361983.74061757,0.0,0.0,0.0,938994.3549968724
2020-09-25,981919.8374188389,56822.727694730725,0,925097.1097241081,0.9421309912180815,20,0,874670.9162494113,8550.075400745449,10361983.74061757,0.0,0.0,0.0,930956.7985880475
2020-09-28,986550.5609982288,56822.727694730725,0,929727.8333034981,0.9424026198543384,20,0,882409.134857997,8550.075400745449,10361983.74061757,0.0,0.0,0.0,938716.3591398443
